img_path,age
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shakira\y\zvezdy-v-detstve-kakimi-byli-majjli-sajjrusshakira_199814_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shakira\180146_190169777673679_3205670_n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shakira\shakira-a-cannes_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shakira\zvezdy-v-detstve-kakimi-byli-majjli-sajjrusshakira_199814_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shannen_doherty\y\c8e895086ee7_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shannen_doherty\y\shannen-doherty-di-beverly-hills-90210_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shannen_doherty\c8e895086ee7_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shannen_doherty\famous_tv_show_stars_then_and_now_640_20_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shannen_doherty\famous_tv_show_stars_then_and_now_640_20_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shannen_doherty\shannen-doherty-di-beverly-hills-90210_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shaquille_o_neal\y\Marzo_04431_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shaquille_o_neal\Marzo_04431_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sharon_stone\y\Marzo_04936_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sharon_stone\y\velebs_that_have_aged_03_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sharon_stone\Marzo_04936_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sharon_stone\velebs_that_have_aged_03_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shay_mitchell\y\shay-mitchell-kid_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shay_mitchell\y\shay_mitchell2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shay_mitchell\y\shay_mitchell_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shay_mitchell\Shay-Mitchell-2014-03-18-NY(1)_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shay_mitchell\shay-mitchell-hot-751655739_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shay_mitchell\shay-mitchell-young-child-pretty-little-liars-2012-photo-split_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shia_labeouf\y\168430_190170421006948_1324256_n_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shia_labeouf\y\Giugno_03554_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shia_labeouf\y\ShiaLaBouf_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shia_labeouf\168430_190170421006948_1324256_n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shia_labeouf\Giugno_03554_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\shia_labeouf\ShiaLaBouf_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sid_vicious\y\Maggio_03989_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sid_vicious\Maggio_03989_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sigourney_weaver\y\Ottobre_03204_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sigourney_weaver\Ottobre_03204_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simone_helberg\y\70490539_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simone_helberg\y\Dicembre_03727_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simone_helberg\70490539_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simone_helberg\Dicembre_03727_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simon_pegg\y\Febbraio_03040_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simon_pegg\y\simon_pegg2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simon_pegg\y\simon_pegg3_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simon_pegg\y\simon_pegg_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\simon_pegg\Febbraio_03040_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\slash\y\167102_190171331006857_3037847_n_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\slash\167102_190171331006857_3037847_n_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\slash\photos-celebrites-then-and-now19_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\slash\photos-celebrites-then-and-now19_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\slash\photos-celebrites-then-and-now19_3.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\snooki\y\8.-Snooki_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\snooki\8.-Snooki_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\snoop_dogg\y\Ottobre_03581_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\snoop_dogg\y\Rappers_02211_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\snoop_dogg\Ottobre_03581_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\snoop_dogg\Rappers_02211_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sofia_vergara\y\SOFIA-VERGARA-TODDLER-570_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sofia_vergara\y\sofia-vergara-young_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sofia_vergara\y\sofia-vergera-childhood-photos-02_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sofia_vergara\celebrities-who-dont-seem-to-age-photos-15_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sofia_vergara\celebrities-who-dont-seem-to-age-photos-15_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\soleil_moon_frye\y\soleil-moon-frye_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\soleil_moon_frye\y\ZdcJVZk_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\soleil_moon_frye\soleil-moon-frye_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\soleil_moon_frye\ZdcJVZk_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sophia_loren\y\ageless_celebrities_03_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sophia_loren\y\sophia-loren-young-old_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sophia_loren\ageless_celebrities_03_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sophia_loren\sophia-loren-young-old_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sophie_turner\y\Game_of_Thrones_01093_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sophie_turner\Game_of_Thrones_01093_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanislas_wawrinka\y\tennis-players-when-they-were-young-02_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanislas_wawrinka\y\tennis_players_when_they_were_young_10_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanislas_wawrinka\tennis-players-when-they-were-young-02_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanislas_wawrinka\tennis_players_when_they_were_young_10_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_kubrick\y\Directors_01595_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_kubrick\y\Luglio_04704_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_kubrick\Directors_01595_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_kubrick\Luglio_04704_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_tucci\y\Hunger_Games_00957_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_tucci\y\Novembre_02734_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_tucci\Hunger_Games_00957_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stanley_tucci\Novembre_02734_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stas_mikhailov\y\Aprile_01891_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stas_mikhailov\Aprile_01891_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephanie_of_monaco\y\s3img_145220578_58_1_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephanie_of_monaco\s3img_145220578_58_1_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephanie_seymour\y\13835633_71n1_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephanie_seymour\y\13835633_71n_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephanie_seymour\13835633_71n_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephanie_seymour\stephanie-in-abito-nero-e-trasparente_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephen_king\y\Settembre_00905_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stephen_king\Settembre_00905_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_segal\y\Aprile_05670_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_segal\Aprile_05670_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_segal\velebs_that_have_aged_04_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_segal\velebs_that_have_aged_04_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_spielberg\y\Dicembre_00889_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_spielberg\y\Directors_00715_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_spielberg\Dicembre_00889_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_spielberg\Directors_00715_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\y\1835773_2935cd41_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\y\55082178_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\y\Marzo_05063_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\y\photos-celebrites-then-and-now4_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\1835773_2935cd41_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\55082178_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\Marzo_05063_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_tyler\photos-celebrites-then-and-now4_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_yeun\y\The_Walking_Dead_00921_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steven_yeun\The_Walking_Dead_00921_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_buscemi\y\Dicembre_01201_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_buscemi\Dicembre_01201_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_carell\y\Agosto_06201_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_carell\Agosto_06201_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_jobs\y\Febbraio_01886_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_jobs\y\STEVE-JOBS_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_jobs\Febbraio_01886_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_o\y\Giugno_03797_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\steve_o\Giugno_03797_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sting\y\photos-celebrites-then-and-now15_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sting\photos-celebrites-then-and-now15_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stockard_channing\y\then-and-now-the-cast-of-grease-photos-5_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\stockard_channing\then-and-now-the-cast-of-grease-photos-5_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_buckner\y\then-and-now-the-cast-of-grease-photos-10_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_buckner\then-and-now-the-cast-of-grease-photos-10_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\y\a74814566124e4079cda12e44a29b74c_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\y\Friends_02809_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\y\Ottobre_01065_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\a74814566124e4079cda12e44a29b74c_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\Friends_02809_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\Ottobre_01065_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\susan_sarandon\rare-photos-15_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\suvi_koponen\y\0_93fd6_51a15f61_XL2_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\suvi_koponen\y\0_93fd6_51a15f61_XL_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\suvi_koponen\0_93fd6_51a15f61_XL_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\svetlana_hodchenkova\y\Gennaio_01955_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\svetlana_hodchenkova\y\X-men_02083_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\svetlana_hodchenkova\Gennaio_01955_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\svetlana_hodchenkova\X-men_02083_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sylvester_stallone\y\Luglio_03717_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sylvester_stallone\y\The_Expendables_00424_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sylvester_stallone\Luglio_03717_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\sylvester_stallone\The_Expendables_00424_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tami_erin_went\y\tami-erin-went-ieri_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tami_erin_went\tami-erin-went-oggi_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tara_reid\y\Novembre_04210_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tara_reid\Novembre_04210_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tatum_o_neal\y\Zvezdy-v-detstve-Vypusk-2-17_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tatum_o_neal\Zvezdy-v-detstve-Vypusk-2-17_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_hill\y\549bc38eea38b_-_elle-34-taylor-hill-h_2_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_hill\549bc38eea38b_-_elle-34-taylor-hill-h_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_hill\Taylor-Hill-HM-Spring-2014-Collection_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_hill\taylor-hill_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_hill\taylor_hill_15xrec5_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_hill\Taylor_Hill_17_1024x1024_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_lautner\y\Febbraio_01296_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_lautner\Febbraio_01296_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\y\20142305212437_0_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\y\30646_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\y\eight-celebs-girls-grown-up-0_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\y\Luglio_02060_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\y\Picture-171_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\20142305212437_0_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\30646_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\eight-celebs-girls-grown-up-0_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\Luglio_02060_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_momsen\Picture-171_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_rain\y\Pornostars_01428_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\taylor_rain\Pornostars_01428_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terence_stamp\y\Star_Wars_01185_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terence_stamp\Star_Wars_01185_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\teri_hatcher\y\168785_326241_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\teri_hatcher\y\Teri-Hatcher-Plastic-Surgery-Then-Now_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\teri_hatcher\168785_326241_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\teri_hatcher\Teri-Hatcher-Plastic-Surgery-Then-Now_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terry_crews\y\Luglio_04312_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terry_crews\y\The_Expendables_00925_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terry_crews\Luglio_04312_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terry_crews\The_Expendables_00925_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terry_o_quinn\y\Lost_00829_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\terry_o_quinn\Lost_00829_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\the_game\y\Rappers_02707_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\the_game\Rappers_02707_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tia_carrere\y\1366313624_famous_tv_show_stars_then_and_now_640_11_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tia_carrere\1366313624_famous_tv_show_stars_then_and_now_640_11_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiffani_amber_thiessen\y\6ybI9R8_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiffani_amber_thiessen\y\thiffany_amber_thiessen_8d58d471928887e0e6af52b5f71ff8be_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiffani_amber_thiessen\y\tiffany-amber-thiessen_2_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiffani_amber_thiessen\y\tiffany_amber_thiesen_f6b2d7d924bf272e2823cfcfb3ce966c_1_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiffani_amber_thiessen\6ybI9R8_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiffani_amber_thiessen\tiffany-amber-thiessen_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timoteo\y\Agosto_04553_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timoteo\Agosto_04553_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timothy_olyphant\y\Maggio_03850_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timothy_olyphant\Maggio_03850_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timur_batrutdinov\y\Comedy_Club_00597_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timur_batrutdinov\y\Febbraio_02912_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timur_batrutdinov\Comedy_Club_00597_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timur_batrutdinov\Febbraio_02912_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timur_rodrigez\y\Comedy_Club_01730_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\timur_rodrigez\Comedy_Club_01730_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_burton\y\Agosto_01289_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_burton\y\Directors_01088_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_burton\Agosto_01289_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_burton\Directors_01088_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_howard\y\tim-howard_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_howard\tim-howard_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_robbins\y\Ottobre_02839_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tim_robbins\Ottobre_02839_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tina_fey\y\celeb-hs-2_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tina_fey\celeb-hs-2_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tina_kandelaki\y\Novembre_03346_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tina_kandelaki\Novembre_03346_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiziano_ferro\y\167750_190171304340193_3853513_n_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tiziano_ferro\167750_190171304340193_3853513_n_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tobey_maguire\y\Giugno_02680_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tobey_maguire\Giugno_02680_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tommy_lee_jones\y\Settembre_02530_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tommy_lee_jones\Settembre_02530_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_brady\y\tombrady_2_add.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_brady\tombrady_1_add.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\y\2014-09-04_0953_002_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\y\524491_04_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\y\8431010_6_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\y\celebs-then-now-young-old-19_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\y\Luglio_03944_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\y\tom-cruise_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\2014-09-04_0953_002_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\524491_04_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\8431010_6_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\celebs-then-now-young-old-19_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\Luglio_03944_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_cruise\tom-cruise_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_felton\y\Settembre_03808_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_felton\Settembre_03808_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hanks\y\0bbba9_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hanks\y\celebs-then-now-young-old-62_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hanks\y\Luglio_03064_1.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hanks\0bbba9_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hanks\celebs-then-now-young-old-62_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hanks\Luglio_03064_2.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hiddleston\y\Febbraio_01517_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hiddleston\y\The_Avengers_00822_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hiddleston\Febbraio_01517_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_hiddleston\The_Avengers_00822_1.png,a
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_selleck\y\Friends_01079_2.png,y
C:\Users\zanzi\Desktop\Python\LAG_dataset\data\tom_selleck\y\tom_selleck_c2d7c845f5e77c628045735ab5e339db_1_add.png,y
